,Model,Medialness,Angle,Orthogonality
0,finetune_20_v2,0.9737619691309292,0.18451889748320333,0.44280908580683326
0,finetune_20_v2,0.9832278019319484,0.20198787307714267,0.5124816711691831
0,finetune_20_v2,0.971659866520119,0.1875232073049316,0.46300466164181336
0,finetune_20_v2,0.9821773555911785,0.16143589219036683,0.5047145249630032
0,finetune_20_v2,0.9821584375773279,0.19581385440390262,0.4902636707980383
0,finetune_20_v2,0.9954824222807236,0.25831680252561434,0.4614217369057636
0,finetune_20_v2,0.9805725855049657,0.16997073104252444,0.45658141315610046
0,finetune_20_v2,0.9727419103130606,0.17422418300715736,0.45155691900099015
0,finetune_20_v2,0.9757544571142805,0.17944342318042775,0.43414680338856376
0,finetune_20_v2,0.9766357910624289,0.22264637544123533,0.4675919501846606
0,finetune_20_v2,0.9927878281069279,0.1953271158305371,0.5417553663476052
0,finetune_20_v2,0.9698362407076282,0.16474812861259341,0.44891055530732654
0,finetune_20_v2,0.9863738143497142,0.16694846047556125,0.48397679767224033
0,finetune_20_v2,0.96481480451841,0.14627444814100962,0.47455638405354716
0,finetune_20_v2,0.9825052147004867,0.18009689061394818,0.5110979066444941
0,finetune_20_v2,0.9687717982467943,0.2593626984600727,0.48983443694511886
0,finetune_20_v2,0.9842165602090162,0.23476381879945651,0.5002050508942797
0,finetune_20_v2,1.000895663781693,0.33769816949355785,0.4954911142611072
0,finetune_20_v2,0.9788206821194643,0.1800387974369613,0.4605645707872765
0,finetune_20_v2,0.9801583373356695,0.1883817474632669,0.5533258078318637
0,finetune_20_v2,0.961463133072611,0.25097414111210875,0.4593900913836796
0,finetune_20_v2,0.9698624094349113,0.2759998338896363,0.5374191096732935
0,finetune_20_v2,0.9731910071176708,0.25000299206550003,0.49848633225656236
0,finetune_20_v2,0.9701779336486966,0.20583330613232942,0.5426287207853283
0,finetune_20_v2,0.9805698867913507,0.3011620167618805,0.5290560040740387
0,finetune_20_v2,0.9703002834063401,0.19584197554239738,0.44407009395174424
0,finetune_20_v2,0.9908458114366815,0.21291406450721342,0.5199215695865433
0,finetune_20_v2,0.963536204135188,0.18598707654481197,0.4651170108663503
0,finetune_20_v2,0.968590750865014,0.14691840892039534,0.4368569598190259
0,finetune_20_v2,0.9727589205542844,0.16783172079832653,0.4094574912242965
0,finetune_20_v2,0.9809729048340871,0.15321506417019157,0.486352835550352
0,finetune_20_v2,0.9882114194988015,0.2922797192275558,0.5795588009396198
0,finetune_20_v2,0.9674915961605562,0.1455983576921683,0.43608209693369865
0,finetune_20_v2,0.9696533122446905,0.20132445155265277,0.45700488331721695
0,finetune_20_v2,0.9879104022353501,0.17757060968852448,0.4864180404696369
0,finetune_20_v2,0.9739680454374171,0.18042500469110087,0.41625706968748655
0,finetune_20_v2,0.9766518955103706,0.19154963290211152,0.48856808074858654
0,finetune_20_v2,0.9853517798507855,0.18200917791362364,0.453343285756685
0,finetune_20_v2,0.9767122882534933,0.14918904682893216,0.4632124742297647
0,finetune_20_v2,0.971817481712,0.19317594354944867,0.4695273493264748
0,finetune_20_v2,0.9795307215259788,0.20058208902503724,0.45137763829697225
0,finetune_20_v2,0.9842429586095839,0.1596343145607835,0.5092690090885067
0,finetune_20_v2,0.9740446247715792,0.19379255075862833,0.47068469569455157
0,finetune_20_v2,0.9710825024893783,0.20267360418784983,0.4777172154983316
0,finetune_20_v2,0.9762923900493587,0.20752526547779077,0.4547122674592166
0,finetune_20_v2,0.9833492675346793,0.1958318647174391,0.46697990499435066
0,finetune_20_v2,0.9896812103471558,0.23415292326893192,0.5600563750269544
0,finetune_20_v2,0.9785550310703944,0.2011603179123168,0.5085149432026262
0,finetune_20_v2,0.9789323687269487,0.19937039921136002,0.4718811769987419
0,finetune_20_v2,0.9821471027433205,0.23131167502042418,0.4898472845185488
0,finetune_20_v2,0.9702808192777991,0.1817557490575234,0.44902872077356826
0,finetune_20_v2,0.9787152471533798,0.14759904067233184,0.4687646281773599
0,finetune_20_v2,0.9666467170985271,0.15750240481051506,0.38352988625219886
0,finetune_20_v2,0.9843414285340103,0.20427721855544745,0.5238155601890679
0,finetune_20_v2,0.9751929308014332,0.1896718985899461,0.4351574813547768
0,finetune_20_v2,0.9776752352892255,0.16089537780126928,0.47399093487251426
0,finetune_20_v2,0.9868249152253695,0.28497002992081466,0.5353794394980428
0,finetune_20_v2,0.9802056122773221,0.2432494695663437,0.4785009157346561
0,finetune_20_v2,0.9698370024972817,0.35437847804215256,0.5621632423824922
0,finetune_20_v2,0.9761742651944046,0.17995509035808996,0.43171510810860564
0,finetune_20_v2,0.9718845283786054,0.17280544699425812,0.44992508767578454
0,finetune_20_v2,0.9770486979353424,0.15174868636180505,0.4779923929739973
0,finetune_20_v2,0.9744356462361301,0.15847392279624042,0.45613549608958187
0,finetune_20_v2,0.9708396256437515,0.1856374295389092,0.41879365969685706
0,finetune_20_v2,0.9713405514664996,0.36275523965836476,0.5397776878344104
0,random_rota,0.9732995951813563,0.69948531158706,0.8809310832264636
0,random_rota,0.9684603179626247,0.6109480978383837,0.8245935624812275
0,random_rota,1.024182933090856,0.5549234733499845,0.7876479360067966
0,random_rota,0.9872697853970136,0.6025497415316652,0.7942125850971136
0,random_rota,1.000616127254903,0.738165884125677,0.984020152633388
0,random_rota,0.9983905193489643,0.6062146877492689,0.842614835402954
0,random_rota,0.9835517473228009,0.6644466944854515,0.9313817306701847
0,random_rota,0.9524138558358207,0.6458545224455828,0.9255530140726388
0,random_rota,0.9689090116753805,0.7580978646004242,0.922784226906528
0,random_rota,0.9917984020294616,0.6585700899894451,0.9704020593137717
0,random_rota,0.9715385732935752,0.5777336590939746,0.771957324850687
0,random_rota,0.9872663286035765,0.6421667561832929,0.8895436280267373
0,random_rota,0.9701971987483385,0.7620131274406432,0.9723206239417546
0,random_rota,1.0101342615678044,0.72532629143627,0.7620251337437982
0,random_rota,0.9895728336535308,0.7225251047958916,0.8345764585292219
0,random_rota,0.9589707944985378,0.6296744703458975,0.8791524560126954
0,random_rota,0.9808330943453669,0.6400938223911119,0.9418722816849788
0,random_rota,0.9725744752967949,0.620909596660592,0.8277275510502358
0,random_rota,0.9613038280089244,0.6918404946735275,0.7661529212490802
0,random_rota,0.9413488397572101,0.6744962058762254,0.8253252768856933
0,random_rota,0.9858337261051677,0.7513154901466493,0.9125893877613637
0,random_rota,0.9829526836281415,0.5550278690418279,0.7760340759258458
0,random_rota,0.978810330829102,0.577935907218907,0.9042012026186799
0,random_rota,1.0041532500776729,0.5891104547312139,0.7717806967088792
0,random_rota,0.9978294879021402,0.6277511642252885,0.9711852042418113
0,random_rota,1.0120589256396657,0.5932495324407739,0.782486641850145
0,random_rota,0.9977423159047203,0.7686151566635193,1.0082454325095804
0,random_rota,0.9572243055205144,0.6152679104589854,0.8561288186123299
0,random_rota,1.0180015488658412,0.6779172785374533,0.8872910071695238
0,random_rota,0.9854552782489264,0.7043126707361808,0.8430915446366775
0,random_rota,0.9866896941193487,0.7024891068020315,0.9192101300893429
0,random_rota,1.0218934473188421,0.6380414541322014,0.9100677127551033
0,random_rota,0.9458317053007216,0.6647010430505694,0.8689154719330838
0,random_rota,1.0088338031490753,0.6892472492125425,0.8749649469423066
0,random_rota,0.9517993555568739,0.6514031970445312,0.8182358447174268
0,random_rota,1.00119550866996,0.5994425656396318,0.8615151470895923
0,random_rota,0.9960334762172213,0.5975079816670684,0.8241499995838671
0,random_rota,0.9747265242792017,0.6315690917731807,0.8986500373840275
0,random_rota,1.0020796282191884,0.7949261816343532,0.8730561787075178
0,random_rota,0.9764909952842759,0.7181542034400984,0.9641334439843694
0,random_rota,1.017304876857686,0.5814142955725384,0.8445691769597027
0,random_rota,0.9701482835851865,0.7022323681256543,0.8094728294076684
0,random_rota,0.9706853372777106,0.7430433428123333,0.9434482630209164
0,random_rota,1.1054245066992383,0.6735000452177068,0.9146292620053541
0,random_rota,1.0001075600656308,0.619395721735575,0.8546209971482159
0,random_rota,0.9926521228829543,0.5679742886326317,0.7276126610581755
0,random_rota,0.9767278274437617,0.7478714366974717,0.8738085570588471
0,random_rota,0.9678401993689002,0.7998772162050006,0.9243211774646304
0,random_rota,0.9490691416659816,0.6571916511211637,0.8403652659809118
0,random_rota,0.9925981757054938,0.6629299361870042,0.8396777241452561
0,random_rota,0.9870894576244219,0.5512581555882964,0.7583343518362661
0,random_rota,0.9888849430720525,0.725565446364115,0.8239031751834742
0,random_rota,0.9603028709506237,0.6757093242357025,0.8246634836929675
0,random_rota,0.9707817203387984,0.6268244214102182,0.8719936312103554
0,random_rota,0.9699629010725589,0.7037563030099353,0.9373934378941855
0,random_rota,0.9746838222583151,0.6276593181828538,0.8979362124776612
0,random_rota,1.0345434866880787,0.7479071265563743,0.9274842818507544
0,random_rota,1.0239215008013594,0.6919949641996477,0.919678292799126
0,random_rota,0.9999190784946991,0.6968322795298605,0.8359617379987759
0,random_rota,0.9658103676669303,0.6721417564158776,0.8618920251769525
0,random_rota,0.9604744777913635,0.64950421635706,0.8868452608931668
0,random_rota,1.0053437697616598,0.733589896058189,0.9610990365757163
0,random_rota,0.9729989678586153,0.6549465833332851,0.8159234896121537
0,random_rota,0.9942215980760676,0.6813817091449189,0.907427179085531
0,random_rota,1.0315883056283324,0.6718720907530729,0.9597094676294815
0,random_rota,0.9827820195675848,0.6267338382467483,0.8723669986728113
0,random_rota,0.9741842056295388,0.5570938023063282,0.7373191919467267
0,random_rota,0.9716435604094543,0.5262407502326892,0.8195011637293209
0,random_rota,0.9908191841090102,0.683832871170522,0.9115567679058018
0,random_rota,0.9754100055941254,0.697114851801354,0.963750894477576
0,random_rota,1.0359741829368783,0.6676286133108514,0.9625348573827104
0,random_rota,0.9812820006253038,0.7285850338618753,0.9083400903829758
0,random_rota,0.983705581382577,0.5997942795655986,0.9040800599827241
0,random_rota,0.9742112138171731,0.5223788396357374,0.8471138058449565
0,random_rota,0.9540949443520276,0.7123518883165009,0.9243069302315865
0,random_rota,0.984690832976179,0.5629668786745312,0.731065990813836
0,random_rota,0.9770784240623042,0.7265052434638056,0.9003478516551413
0,random_rota,0.9891793185540937,0.5324486454420243,0.7521233314040007
0,random_rota,1.0013161194955875,0.5408851295113043,0.8144732307488886
0,random_rota,0.9871621446408398,0.934038356377864,0.9849616150212762
0,random_rota,0.9904866210529395,0.6503324320993764,0.8865908984039405
0,random_rota,0.9663318837928951,0.5938896159788628,0.9517471277412177
0,random_rota,0.987602050594957,0.6779790795727404,0.8494873252484803
0,random_rota,0.9651571229264514,0.7693462553169906,0.9191491099494866
0,random_rota,0.976400774535941,0.8088470012192089,1.0054050658360278
0,random_rota,0.9823878540907123,0.5963453552639039,0.7928953765209322
0,random_rota,0.9723678276515376,0.5799002548345797,0.8739353587003528
0,random_rota,0.9788534415203248,0.7327893271791608,0.8951319587851321
0,finetune_50_v2,0.9690962853552619,0.18593086761964242,0.5003708499988014
0,finetune_50_v2,0.981891579340753,0.16821092463954482,0.4369204469279244
0,finetune_50_v2,0.997456743470808,0.23841744149919036,0.4657838753223163
0,finetune_50_v2,0.9751820725088559,0.17466990644284647,0.4203083968715402
0,finetune_50_v2,0.984522162737647,0.19354464239477515,0.4946516361669437
0,finetune_50_v2,0.9989812541953934,0.2586542383912719,0.4827132931221828
0,finetune_50_v2,0.9889240566537845,0.24837733134614015,0.5510807565206006
0,finetune_50_v2,0.9844141261748386,0.18630956720741937,0.46075766218699565
0,finetune_50_v2,0.9913804372713154,0.17300460190778943,0.45205695848724514
0,finetune_50_v2,0.976280538988901,0.18921188467179903,0.4795351225062075
0,finetune_50_v2,0.9904685291458543,0.1657871433466781,0.4250740107623605
0,finetune_50_v2,0.9824381021877726,0.19570538569030824,0.4692349411932554
0,finetune_50_v2,0.9892200739168262,0.16543698655586406,0.473387437859432
0,finetune_50_v2,0.986304226203616,0.20265026463473954,0.4628708586769338
0,finetune_50_v2,0.9709933840834255,0.2189288601392162,0.4157155984024257
0,finetune_50_v2,0.9747406105578569,0.19226645089007752,0.48339945895608477
0,finetune_50_v2,0.9724666964125338,0.1831234069260207,0.5007570843667994
0,finetune_50_v2,0.9858672406351976,0.18690827003379665,0.4283919182642424
0,finetune_50_v2,0.9923475162090691,0.26702377323366394,0.48717823618069955
0,finetune_50_v2,0.9807730888006181,0.1532302753987484,0.47918363817549126
0,finetune_50_v2,0.9960867313571313,0.17297489097194058,0.4586663628399415
0,finetune_50_v2,0.9796863412966909,0.15268805591629458,0.4664542831009173
0,finetune_50_v2,0.9804849210145846,0.15531902974240483,0.49437995240928
0,finetune_50_v2,0.98046301507678,0.17595962200920845,0.447802264949769
0,finetune_50_v2,0.9740421145063767,0.17093534599828442,0.4901699862406438
0,finetune_50_v2,0.9969393118397601,0.19041444399200458,0.46525294772919096
0,finetune_50_v2,0.9927676270503007,0.16927493107550096,0.5066949889056696
0,finetune_50_v2,0.9950101267722917,0.1996838094685355,0.4847102585132504
0,finetune_50_v2,1.0127139881019733,0.28161003999276324,0.4880249953524384
0,finetune_50_v2,0.9812447510350591,0.17706814245351596,0.464213930183966
0,finetune_50_v2,0.9765042340008547,0.16216711760186509,0.4418409613638372
0,finetune_50_v2,0.9898509938167417,0.18982090372530006,0.44817971872631585
0,finetune_50_v2,0.9757131448980066,0.19910337722700563,0.4407118828497276
0,finetune_50_v2,1.0124929912861982,0.18402555624279693,0.5174564780482908
0,finetune_50_v2,0.9843058590926141,0.18652491773029709,0.4407161480389805
0,finetune_50_v2,0.9933283369271525,0.1742909565825425,0.47713632521402605
0,finetune_50_v2,0.9731145901044649,0.1742280950154983,0.4602294337616376
0,finetune_50_v2,0.9905269719669619,0.20057834740441743,0.49417435075849236
0,finetune_50_v2,0.9659577886385298,0.2574802949687677,0.4839016677883199
0,finetune_50_v2,0.9859198571151566,0.23652161781620376,0.49757568867258173
0,finetune_50_v2,1.0035318878424493,0.34300670059603583,0.49820731645259014
0,finetune_50_v2,0.9898659156357454,0.1865005743609308,0.4568027648585818
0,finetune_50_v2,0.9824133674928895,0.16871198443681212,0.5048152636918481
0,finetune_50_v2,0.9837055118245082,0.27677030448285833,0.4759708436970748
0,finetune_50_v2,0.9732115857881404,0.2799756130797205,0.5051439164290491
0,finetune_50_v2,0.9994993052630331,0.28415576271928533,0.5354137748702535
0,finetune_50_v2,0.973766118766873,0.2050037782640789,0.5337737615265168
0,finetune_50_v2,0.9735296767358057,0.27585181304233114,0.5024331918131721
0,finetune_50_v2,0.9820901550296512,0.22045581603368772,0.45949077027119334
0,finetune_50_v2,0.9850317326832108,0.17881946330058596,0.519553358598758
0,finetune_50_v2,0.9640168867906166,0.1881524365675224,0.43589661334291296
0,finetune_50_v2,0.9802819110414565,0.16633345544437644,0.44931627412492603
0,finetune_50_v2,0.9739132745091185,0.17081120249726567,0.3924865490449126
0,finetune_50_v2,0.97849869281473,0.149130988609906,0.46611164606687855
0,finetune_50_v2,0.9805096249498262,0.2675999897619794,0.5322296280109126
0,finetune_50_v2,0.9738329582992462,0.14390231548204668,0.44440713860402303
0,finetune_50_v2,0.979475343270476,0.19072691454710655,0.4576029793348787
0,finetune_50_v2,0.9880006371411039,0.156243498387294,0.48767885826708396
0,finetune_50_v2,0.986186940282121,0.18246344637703507,0.4270177472383752
0,finetune_50_v2,0.9701049241401922,0.1597729494459955,0.44161289294971584
0,finetune_50_v2,0.9886285063221109,0.1791209557021583,0.4643487228609508
0,finetune_50_v2,0.9908719722653392,0.1519284188926568,0.45545821055762575
0,finetune_50_v2,0.9784445521032924,0.21079940077547923,0.47233132271436035
0,finetune_50_v2,0.9988460510538729,0.23829670012448714,0.48270998630894685
0,finetune_50_v2,0.9975794637010934,0.1614691371841982,0.5189628350807857
0,finetune_50_v2,0.9809234237294432,0.18113199561155285,0.4544432464009812
0,finetune_50_v2,0.9877988264237376,0.22748701398350404,0.4658028177897169
0,finetune_50_v2,0.9792241069505327,0.21416942843773293,0.4820947994168855
0,finetune_50_v2,0.9989412805450076,0.19027259351078438,0.4574504360527766
0,finetune_50_v2,0.9844350182916151,0.17853477629539255,0.5239450291502498
0,finetune_50_v2,0.9747326180646113,0.20305298380436979,0.5208069593312092
0,finetune_50_v2,0.989794823502361,0.23268900134155268,0.4819610747733387
0,finetune_50_v2,0.9865143967402811,0.22884774996437898,0.5239387714124133
0,finetune_50_v2,0.9762646791612224,0.2104367162927418,0.4488451051710133
0,finetune_50_v2,0.9854084261302927,0.1410479800360681,0.48791402642856174
0,finetune_50_v2,0.9717279221097075,0.15306363212627744,0.40188229529640573
0,finetune_50_v2,0.9886731946257188,0.19279300759736848,0.49800302310933064
0,finetune_50_v2,0.9800422704996695,0.18517107659037255,0.41826282887356997
0,finetune_50_v2,0.9792548929072236,0.16789121083049718,0.4607457173852923
0,finetune_50_v2,0.9875260723980956,0.2329319863968196,0.4993460122136754
0,finetune_50_v2,0.9651798785280806,0.22643352915584114,0.4697182016751484
0,finetune_50_v2,0.9575700839840339,0.2846465488670351,0.5182214366862176
0,finetune_50_v2,1.0001121145473715,0.222587814650777,0.45801847065912643
0,finetune_50_v2,0.971922898583104,0.16564680408520652,0.4477926528929355
0,finetune_50_v2,0.9806418093128195,0.140008114386505,0.4836935390426606
0,finetune_50_v2,0.9899625148353696,0.17455243934751677,0.46163045737181324
0,finetune_50_v2,0.9724945429549579,0.19561474235929796,0.43169884029009015
0,finetune_50_v2,0.9624598234462955,0.30132545161283575,0.4935878562612894
